regulator,TF_id,gene_name,gene_id,effect,evidence,source
YfeD,b2399,lpoA,b3147,?,0,Gao2021
YfeD,b2399,ispB,b3187,?,0,Gao2021
YdhB,b1659,yffS,b2450,?,0,Gao2021
YdhB,b1659,yffQ,b2448,?,0,Gao2021
YdhB,b1659,exoX,b1844,?,0,Gao2021
YdhB,b1659,ydhB,b1659,?,0,Gao2021
YdhB,b1659,purR,b1658,?,0,Gao2021
YdhB,b1659,pdxH,b1638,?,0,Gao2021
YdhB,b1659,uxaB,b1521,?,0,Gao2021
YdhB,b1659,ydeO,b1499,?,0,Gao2021
YdhB,b1659,adhE,b1241,?,0,Gao2021
YdhB,b1659,dhaK,b1200,?,0,Gao2021
YdhB,b1659,ssuE,b0937,?,0,Gao2021
YdhB,b1659,entS,b0591,?,0,Gao2021
YdcR,b1439,yjhF,b4296,?,0,Gao2021
YfeD,b2399,yjhF,b4296,?,0,Gao2021
YfeD,b2399,cadB,b4132,?,0,Gao2021
YfeD,b2399,ppc,b3956,?,0,Gao2021
YfeD,b2399,fdoG,b3894,?,0,Gao2021
YfeD,b2399,bipA,b3871,?,0,Gao2021
YfeD,b2399,dapF,b3809,?,0,Gao2021
YfeD,b2399,yzcX,b3808,?,0,Gao2021
YfeD,b2399,cyaA,b3806,?,0,Gao2021
YfeD,b2399,ilvA,b3772,?,0,Gao2021
YfeD,b2399,bcsC,b3530,?,0,Gao2021
YfeD,b2399,treF,b3519,?,0,Gao2021
YfeD,b2399,glgB,b3432,?,0,Gao2021
YfeD,b2399,fecA,b4291,?,0,Gao2021
YebK,b1853,ompA,b0957,?,0,Gao2021
YebK,b1853,uxaB,b1521,?,0,Gao2021
YebK,b1853,mepS,b2175,?,0,Gao2021
YdiP,b1696,sdhC,b0721,?,0,Gao2021
YgaV,b2667,aslB,b3800,?,0,Gao2021
YgaV,b2667,yqcC,b2792,?,0,Gao2021
YgaV,b2667,yqaB,b2690,?,0,Gao2021
YgaV,b2667,ygaV,b2667,?,0,Gao2021
YgaV,b2667,yecA,b1908,?,0,Gao2021
YgaV,b2667,dhaK,b1200,?,0,Gao2021
YcaN,b0900,yihQ,b3878,?,0,Gao2021
YcaN,b0900,rho,b3783,?,0,Gao2021
YcaN,b0900,ung,b2580,?,0,Gao2021
YcaN,b0900,yobF,b1824,?,0,Gao2021
YcaN,b0900,ynjB,b1754,?,0,Gao2021
YcaN,b0900,cspE,b0623,?,0,Gao2021
YneJ,b1526,deoB,b4383,?,0,Gao2021
YneJ,b1526,lysC,b4024,?,0,Gao2021
YneJ,b1526,yihR,b3879,?,0,Gao2021
YneJ,b1526,gltS,b3653,?,0,Gao2021
YneJ,b1526,grcA,b2579,?,0,Gao2021
YneJ,b1526,sad,b1525,?,0,Gao2021
YneJ,b1526,cyoA,b0432,?,0,Gao2021
YneJ,b1526,coaE,b0103,?,0,Gao2021
YihW,,yihV,b3883,?,0,Gao2021
YihW,,rplC,b3320,?,0,Gao2021
YihW,,yhcC,b3211,?,0,Gao2021
YihW,,rpsP,b2609,?,0,Gao2021
YdiP,b1696,uxaB,b1521,?,0,Gao2021
YdiP,b1696,secG,b3175,?,0,Gao2021
YdiP,b1696,cspA,b3556,?,0,Gao2021
YdiP,b1696,yihQ,b3878,?,0,Gao2021
YcfQ,,uxuA,b4322,?,0,Gao2021
YcfQ,,metR,b3828,?,0,Gao2021
YcfQ,,gadW,b3515,?,0,Gao2021
YbeF,b0629,yihQ,b3878,?,0,Gao2021
YbeF,b0629,rseA,b2572,?,0,Gao2021
YbeF,b0629,moeB,b0826,?,0,Gao2021
YahB,b0316,yhcC,b3211,?,0,Gao2021
YahB,b0316,deaD,b3162,?,0,Gao2021
YahB,b0316,tsaD,b3064,?,0,Gao2021
YfiE,b2577,mdtL,b3710,?,0,Gao2021
YfiE,b2577,yfiE,b2577,?,0,Gao2021
YfiE,b2577,yffQ,b2448,?,0,Gao2021
YihW,,glpA,b2241,?,0,Gao2021
YfiE,b2577,dhaR,b1201,?,0,Gao2021
YeaM,b1790,yqcC,b2792,?,0,Gao2021
YeaM,b1790,nimR,b1790,?,0,Gao2021
YeaM,b1790,dhaK,b1200,?,0,Gao2021
YbdO,,dnaT,b4362,?,0,Gao2021
YbdO,,ygiL,b3043,?,0,Gao2021
YbdO,,ybgD,b0719,?,0,Gao2021
YbdO,,ybdO,b0603,?,0,Gao2021
YjhI,b4299,yjhH,b4298,?,0,Gao2021
YjhI,b4299,yihQ,b3878,?,0,Gao2021
YjhI,b4299,yhhX,b3440,?,0,Gao2021
YjhI,b4299,yhcC,b3211,?,0,Gao2021
YjhI,b4299,glrK,b2556,?,0,Gao2021
YeaM,b1790,aslB,b3800,?,0,Gao2021
YciT,b1284,fhuF,b4367,?,0,Gao2021
YihW,,ansP,b1453,?,0,Gao2021
YihW,,yafO,b0233,?,0,Gao2021
YbcM,b0546,yhiS,b3504,?,0,Gao2021
YbcM,b0546,ubiT,b3157,?,0,Gao2021
YbcM,b0546,uxaC,b3092,?,0,Gao2021
YbcM,b0546,yggR,b2950,?,0,Gao2021
YbcM,b0546,csrB,b4408,?,0,Gao2021
YbcM,b0546,yffS,b2450,?,0,Gao2021
YbcM,b0546,yffQ,b2448,?,0,Gao2021
YbcM,b0546,ucpA,b2426,?,0,Gao2021
YbcM,b0546,lrhA,b2289,?,0,Gao2021
YbcM,b0546,uxaB,b1521,?,0,Gao2021
YbcM,b0546,ybcL,b0545,?,0,Gao2021
YbcM,b0546,mdlA,b0448,?,0,Gao2021
YebK,b1853,purA,b4177,?,0,Gao2021
YebK,b1853,proP,b4111,?,0,Gao2021
YebK,b1853,metR,b3828,?,0,Gao2021
YebK,b1853,insJ,b3557,?,0,Gao2021
YebK,b1853,rplC,b3320,?,0,Gao2021
YebK,b1853,gltB,b3212,?,0,Gao2021
YebK,b1853,deaD,b3162,?,0,Gao2021
YebK,b1853,uxaC,b3092,?,0,Gao2021
YebK,b1853,tsaD,b3064,?,0,Gao2021
YebK,b1853,ffh,b2610,?,0,Gao2021
YebK,b1853,rpsP,b2609,?,0,Gao2021
YebK,b1853,glrK,b2556,?,0,Gao2021
YebK,b1853,xseA,b2509,?,0,Gao2021
YedW,b1969,lpp,b1677,?,0,Gao2021
YedW,b1969,mepS,b2175,?,0,Gao2021
YedW,b1969,nrdH,b2673,?,0,Gao2021
YedW,b1969,tsaD,b3064,?,0,Gao2021
YhjC,b3521,treR,b4241,?,0,Gao2021
YhjC,b3521,purA,b4177,?,0,Gao2021
YhjC,b3521,proP,b4111,?,0,Gao2021
YhjC,b3521,polA,b3863,?,0,Gao2021
YhjC,b3521,yiaG,b3555,?,0,Gao2021
YhjC,b3521,yhjC,b3521,?,0,Gao2021
YhjC,b3521,yhhX,b3440,?,0,Gao2021
YhjC,b3521,rplC,b3320,?,0,Gao2021
YhjC,b3521,yhcC,b3211,?,0,Gao2021
YiaU,b3585,deoA,b4382,?,0,Gao2021
YiaU,b3585,yjiT,b4342,?,0,Gao2021
YiaU,b3585,mgtA,b4242,?,0,Gao2021
YihW,,ssuE,b0937,?,0,Gao2021
YiaU,b3585,yieH,b3715,?,0,Gao2021
YiaU,b3585,cspA,b3556,?,0,Gao2021
YiaU,b3585,gltB,b3212,?,0,Gao2021
YiaU,b3585,yhcC,b3211,?,0,Gao2021
YiaU,b3585,guaC,b0104,?,0,Gao2021
YedW,b1969,deoB,b4383,?,0,Gao2021
YedW,b1969,uxuA,b4322,?,0,Gao2021
YedW,b1969,treR,b4241,?,0,Gao2021
YedW,b1969,proP,b4111,?,0,Gao2021
YedW,b1969,rplC,b3320,?,0,Gao2021
YedW,b1969,yhcC,b3211,?,0,Gao2021
YedW,b1969,uxaC,b3092,?,0,Gao2021
YiaU,b3585,waaP,b3630,?,0,Gao2021
NtrC,b3868,rutB,b1011,+,0,RegulonDB_TF
omrA,b4444,cirA,b2155,-,0,RegulonDB_sRNA
omrA,b4444,actP,b4067,-,0,RegulonDB_sRNA
RpoN,b3202,focB,b2492,+,0,RegulonDB_sigma
RpoN,b3202,flhD,b1892,+,0,RegulonDB_sigma
RpoN,b3202,flhC,b1891,+,0,RegulonDB_sigma
RpoN,b3202,fhlA,b2731,+,0,RegulonDB_sigma
RpoN,b3202,fdhF,b4079,+,0,RegulonDB_sigma
RpoN,b3202,emrD,b3673,+,0,RegulonDB_sigma
RpoN,b3202,ddpX,b1488,+,0,RegulonDB_sigma
RpoN,b3202,ddpF,b1483,+,0,RegulonDB_sigma
RpoN,b3202,ddpD,b1484,+,0,RegulonDB_sigma
RpoN,b3202,ddpC,b1485,+,0,RegulonDB_sigma
RpoN,b3202,ddpB,b1486,+,0,RegulonDB_sigma
RpoN,b3202,ddpA,b1487,+,0,RegulonDB_sigma
RpoN,b3202,dcuD,b3227,+,0,RegulonDB_sigma
RpoN,b3202,chaC,b1218,+,0,RegulonDB_sigma
RpoN,b3202,atoE,b2223,+,0,RegulonDB_sigma
RpoN,b3202,atoD,b2221,+,0,RegulonDB_sigma
RpoN,b3202,atoB,b2224,+,0,RegulonDB_sigma
RpoN,b3202,atoA,b2222,+,0,RegulonDB_sigma
RpoN,b3202,astE,b1744,+,0,RegulonDB_sigma
RpoN,b3202,astD,b1746,+,0,RegulonDB_sigma
RpoN,b3202,astC,b1748,+,0,RegulonDB_sigma
RpoN,b3202,astB,b1745,+,0,RegulonDB_sigma
RpoN,b3202,astA,b1747,+,0,RegulonDB_sigma
RpoN,b3202,aslB,b3800,+,0,RegulonDB_sigma
RpoN,b3202,argT,b2310,+,0,RegulonDB_sigma
RpoN,b3202,glmY,b4441,+,0,RegulonDB_sigma
RpoN,b3202,amtB,b0451,+,0,RegulonDB_sigma
RpoN,b3202,glnA,b3870,+,0,RegulonDB_sigma
RpoN,b3202,glnH,b0811,+,0,RegulonDB_sigma
RpoN,b3202,hydN,b2713,+,0,RegulonDB_sigma
RpoN,b3202,hycI,b2717,+,0,RegulonDB_sigma
RpoN,b3202,hycH,b2718,+,0,RegulonDB_sigma
RpoN,b3202,hycG,b2719,+,0,RegulonDB_sigma
RpoN,b3202,hycF,b2720,+,0,RegulonDB_sigma
RpoN,b3202,hycE,b2721,+,0,RegulonDB_sigma
RpoN,b3202,hycD,b2722,+,0,RegulonDB_sigma
RpoN,b3202,hycC,b2723,+,0,RegulonDB_sigma
RpoN,b3202,hycB,b2724,+,0,RegulonDB_sigma
RpoN,b3202,hycA,b2725,+,0,RegulonDB_sigma
RpoN,b3202,htpG,b0473,+,0,RegulonDB_sigma
RpoN,b3202,hisQ,b2308,+,0,RegulonDB_sigma
RpoN,b3202,hisP,b2306,+,0,RegulonDB_sigma
RpoN,b3202,hisM,b2307,+,0,RegulonDB_sigma
RpoN,b3202,hisJ,b2309,+,0,RegulonDB_sigma
RpoN,b3202,gnsA,b4517,+,0,RegulonDB_sigma
RpoN,b3202,gltL,b0652,+,0,RegulonDB_sigma
RpoN,b3202,gltK,b0653,+,0,RegulonDB_sigma
RpoN,b3202,gltJ,b0654,+,0,RegulonDB_sigma
RpoN,b3202,gltI,b0655,+,0,RegulonDB_sigma
RpoN,b3202,glpQ,b2239,+,0,RegulonDB_sigma
RpoN,b3202,glnQ,b0809,+,0,RegulonDB_sigma
RpoN,b3202,glnP,b0810,+,0,RegulonDB_sigma
RpoN,b3202,glnL,b3869,+,0,RegulonDB_sigma
RpoN,b3202,glnK,b0450,+,0,RegulonDB_sigma
RpoN,b3202,glnG,b3868,+,0,RegulonDB_sigma
RpoN,b3202,actP,b4067,+,0,RegulonDB_sigma
RpoN,b3202,acrD,b2470,+,0,RegulonDB_sigma
RpoH,b3461,zntR,b3292,+,0,RegulonDB_sigma
RpoH,b3461,yccE,b1001,+,0,RegulonDB_sigma
RpoH,b3461,ybfE,b0685,+,0,RegulonDB_sigma
RpoH,b3461,ybeZ,b0660,+,0,RegulonDB_sigma
RpoH,b3461,ybeY,b0659,+,0,RegulonDB_sigma
RpoH,b3461,ybeX,b0658,+,0,RegulonDB_sigma
RpoH,b3461,ybeD,b0631,+,0,RegulonDB_sigma
RpoH,b3461,yafU,b0218,+,0,RegulonDB_sigma
RpoH,b3461,yafE,b0210,+,0,RegulonDB_sigma
RpoH,b3461,yafD,b0209,+,0,RegulonDB_sigma
RpoH,b3461,xerD,b2894,+,0,RegulonDB_sigma
RpoH,b3461,waaL,b3622,+,0,RegulonDB_sigma
RpoH,b3461,waaF,b3620,+,0,RegulonDB_sigma
RpoH,b3461,waaC,b3621,+,0,RegulonDB_sigma
RpoH,b3461,valS,b4258,+,0,RegulonDB_sigma
RpoH,b3461,tyrR,b1323,+,0,RegulonDB_sigma
RpoH,b3461,trmA,b3965,+,0,RegulonDB_sigma
RpoH,b3461,topA,b1274,+,0,RegulonDB_sigma
RpoH,b3461,thrV,b3273,+,0,RegulonDB_sigma
RpoH,b3461,thiL,b0417,+,0,RegulonDB_sigma
RpoH,b3461,tadA,b2559,+,0,RegulonDB_sigma
RpoH,b3461,slt,b4392,+,0,RegulonDB_sigma
RpoH,b3461,sdsR,b4433,+,0,RegulonDB_sigma
RpoH,b3461,sdaA,b1814,+,0,RegulonDB_sigma
RpoH,b3461,rsmJ,b3497,+,0,RegulonDB_sigma
RpoH,b3461,rrsH,b0201,+,0,RegulonDB_sigma
RpoH,b3461,yceI,b1056,+,0,RegulonDB_sigma
RpoH,b3461,yceJ,b1057,+,0,RegulonDB_sigma
RpoH,b3461,yciH,b1282,+,0,RegulonDB_sigma
RpoH,b3461,ycjF,b1322,+,0,RegulonDB_sigma
RpoH,b3461,yrfG,b3399,+,0,RegulonDB_sigma
RpoH,b3461,yrdA,b3279,+,0,RegulonDB_sigma
RpoH,b3461,ynfK,b1593,+,0,RegulonDB_sigma
RpoH,b3461,ymjD,b4673,+,0,RegulonDB_sigma
RpoH,b3461,ymjC,b4525,+,0,RegulonDB_sigma
RpoH,b3461,yjiT,b4342,+,0,RegulonDB_sigma
RpoH,b3461,yjhI,b4299,+,0,RegulonDB_sigma
RpoH,b3461,yjhH,b4298,+,0,RegulonDB_sigma
RpoH,b3461,yjhG,b4297,+,0,RegulonDB_sigma
RpoH,b3461,yjhC,b4280,+,0,RegulonDB_sigma
RpoH,b3461,yjhB,b4279,+,0,RegulonDB_sigma
RpoH,b3461,yjaZ,b3989,+,0,RegulonDB_sigma
RpoN,b3202,hyfA,b2481,+,0,RegulonDB_sigma
RpoH,b3461,yibA,b3594,+,0,RegulonDB_sigma
RpoH,b3461,yhdN,b3293,+,0,RegulonDB_sigma
RpoH,b3461,yfjV,b2641,+,0,RegulonDB_sigma
RpoH,b3461,yfbR,b2291,+,0,RegulonDB_sigma
RpoH,b3461,yehY,b2130,+,0,RegulonDB_sigma
RpoH,b3461,yehX,b2129,+,0,RegulonDB_sigma
RpoH,b3461,yehW,b2128,+,0,RegulonDB_sigma
RpoH,b3461,yehR,b2123,+,0,RegulonDB_sigma
RpoH,b3461,yeaD,b1780,+,0,RegulonDB_sigma
RpoH,b3461,ydhQ,b1664,+,0,RegulonDB_sigma
RpoH,b3461,ydeO,b1499,+,0,RegulonDB_sigma
RpoH,b3461,ycjY,b1327,+,0,RegulonDB_sigma
RpoH,b3461,ycjX,b1321,+,0,RegulonDB_sigma
RpoH,b3461,yiaA,b3562,+,0,RegulonDB_sigma
RpoH,b3461,rrsG,b2591,+,0,RegulonDB_sigma
RpoN,b3202,hyfB,b2482,+,0,RegulonDB_sigma
RpoN,b3202,hyfD,b2484,+,0,RegulonDB_sigma
RpoS,b2741,ada,b2213,+,0,RegulonDB_sigma
RpoS,b2741,actP,b4067,+,0,RegulonDB_sigma
RpoS,b2741,acs,b4069,+,0,RegulonDB_sigma
RpoS,b2741,acnA,b1276,+,0,RegulonDB_sigma
RpoS,b2741,aceF,b0115,+,0,RegulonDB_sigma
RpoS,b2741,aceE,b0114,+,0,RegulonDB_sigma
RpoN,b3202,zraS,b4003,+,0,RegulonDB_sigma
RpoN,b3202,zraR,b4004,+,0,RegulonDB_sigma
RpoN,b3202,zraP,b4002,+,0,RegulonDB_sigma
RpoN,b3202,ymjE,b4742,+,0,RegulonDB_sigma
RpoN,b3202,yhjC,b3521,+,0,RegulonDB_sigma
RpoN,b3202,yhdZ,b3271,+,0,RegulonDB_sigma
RpoN,b3202,yhdY,b3270,+,0,RegulonDB_sigma
RpoN,b3202,yhdX,b3269,+,0,RegulonDB_sigma
RpoN,b3202,yhdW,b3268,+,0,RegulonDB_sigma
RpoN,b3202,ygfK,b2878,+,0,RegulonDB_sigma
RpoN,b3202,yeaH,b1784,+,0,RegulonDB_sigma
RpoN,b3202,yeaG,b1783,+,0,RegulonDB_sigma
RpoN,b3202,yahE,b0319,+,0,RegulonDB_sigma
RpoN,b3202,yaaU,b0045,+,0,RegulonDB_sigma
RpoN,b3202,xdhC,b2868,+,0,RegulonDB_sigma
RpoN,b3202,xdhB,b2867,+,0,RegulonDB_sigma
RpoN,b3202,xdhA,b2866,+,0,RegulonDB_sigma
RpoN,b3202,xapB,b2406,+,0,RegulonDB_sigma
RpoN,b3202,ssnA,b2879,+,0,RegulonDB_sigma
RpoS,b2741,adhE,b1241,+,0,RegulonDB_sigma
RpoN,b3202,sroC,b4763,+,0,RegulonDB_sigma
RpoS,b2741,aidB,b4187,+,0,RegulonDB_sigma
RpoS,b2741,alkA,b2068,+,0,RegulonDB_sigma
RpoS,b2741,blc,b4149,+,0,RegulonDB_sigma
RpoS,b2741,baeS,b2078,+,0,RegulonDB_sigma
RpoS,b2741,baeR,b2079,+,0,RegulonDB_sigma
RpoS,b2741,astE,b1744,+,0,RegulonDB_sigma
RpoS,b2741,astD,b1746,+,0,RegulonDB_sigma
RpoS,b2741,astC,b1748,+,0,RegulonDB_sigma
RpoS,b2741,astB,b1745,+,0,RegulonDB_sigma
RpoS,b2741,astA,b1747,+,0,RegulonDB_sigma
RpoS,b2741,asr,b1597,+,0,RegulonDB_sigma
RpoS,b2741,artQ,b0862,+,0,RegulonDB_sigma
RpoS,b2741,artP,b0864,+,0,RegulonDB_sigma
RpoS,b2741,artM,b0861,+,0,RegulonDB_sigma
RpoS,b2741,artI,b0863,+,0,RegulonDB_sigma
RpoS,b2741,arrS,b4704,+,0,RegulonDB_sigma
RpoS,b2741,ariR,b1166,+,0,RegulonDB_sigma
RpoS,b2741,araH,b4460,+,0,RegulonDB_sigma
RpoS,b2741,araG,b1900,+,0,RegulonDB_sigma
RpoS,b2741,araF,b1901,+,0,RegulonDB_sigma
RpoS,b2741,appY,b0564,+,0,RegulonDB_sigma
RpoS,b2741,appX,b4592,+,0,RegulonDB_sigma
RpoS,b2741,appC,b0978,+,0,RegulonDB_sigma
RpoS,b2741,appB,b0979,+,0,RegulonDB_sigma
RpoS,b2741,appA,b0980,+,0,RegulonDB_sigma
RpoS,b2741,ansP,b1453,+,0,RegulonDB_sigma
RpoS,b2741,alkB,b2212,+,0,RegulonDB_sigma
RpoS,b2741,aldB,b3588,+,0,RegulonDB_sigma
RpoN,b3202,rutG,b1006,+,0,RegulonDB_sigma
RpoN,b3202,rutF,b1007,+,0,RegulonDB_sigma
RpoN,b3202,rutE,b1008,+,0,RegulonDB_sigma
RpoN,b3202,potF,b0854,+,0,RegulonDB_sigma
RpoN,b3202,patA,b3073,+,0,RegulonDB_sigma
RpoN,b3202,norW,b2711,+,0,RegulonDB_sigma
RpoN,b3202,norV,b2710,+,0,RegulonDB_sigma
RpoN,b3202,nikR,b3481,+,0,RegulonDB_sigma
RpoN,b3202,nikE,b3480,+,0,RegulonDB_sigma
RpoN,b3202,nikD,b3479,+,0,RegulonDB_sigma
RpoN,b3202,nikC,b3478,+,0,RegulonDB_sigma
RpoN,b3202,nikB,b3477,+,0,RegulonDB_sigma
RpoN,b3202,nikA,b3476,+,0,RegulonDB_sigma
RpoN,b3202,nac,b1988,+,0,RegulonDB_sigma
RpoN,b3202,ibpB,b3686,+,0,RegulonDB_sigma
RpoN,b3202,hypF,b2712,+,0,RegulonDB_sigma
RpoN,b3202,hypE,b2730,+,0,RegulonDB_sigma
RpoN,b3202,hypD,b2729,+,0,RegulonDB_sigma
RpoN,b3202,hypC,b2728,+,0,RegulonDB_sigma
RpoN,b3202,hypB,b2727,+,0,RegulonDB_sigma
RpoN,b3202,hypA,b2726,+,0,RegulonDB_sigma
RpoN,b3202,hyfR,b2491,+,0,RegulonDB_sigma
RpoN,b3202,hyfJ,b2490,+,0,RegulonDB_sigma
RpoN,b3202,hyfI,b2489,+,0,RegulonDB_sigma
RpoN,b3202,hyfH,b2488,+,0,RegulonDB_sigma
RpoN,b3202,hyfG,b2487,+,0,RegulonDB_sigma
RpoN,b3202,hyfF,b2486,+,0,RegulonDB_sigma
RpoN,b3202,hyfE,b2485,+,0,RegulonDB_sigma
RpoN,b3202,potG,b0855,+,0,RegulonDB_sigma
RpoN,b3202,potH,b0856,+,0,RegulonDB_sigma
RpoN,b3202,potI,b0857,+,0,RegulonDB_sigma
RpoN,b3202,prpB,b0331,+,0,RegulonDB_sigma
RpoN,b3202,rutD,b1009,+,0,RegulonDB_sigma
RpoN,b3202,rutC,b1010,+,0,RegulonDB_sigma
RpoN,b3202,rutB,b1011,+,0,RegulonDB_sigma
RpoN,b3202,rutA,b1012,+,0,RegulonDB_sigma
RpoN,b3202,rtcR,b3422,+,0,RegulonDB_sigma
RpoN,b3202,rtcB,b3421,+,0,RegulonDB_sigma
RpoN,b3202,rtcA,b4475,+,0,RegulonDB_sigma
RpoN,b3202,rseD,b4725,+,0,RegulonDB_sigma
RpoN,b3202,rseC,b2570,+,0,RegulonDB_sigma
RpoN,b3202,rseB,b2571,+,0,RegulonDB_sigma
RpoN,b3202,rseA,b2572,+,0,RegulonDB_sigma
RpoN,b3202,rpoH,b3461,+,0,RegulonDB_sigma
RpoN,b3202,hyfC,b2483,+,0,RegulonDB_sigma
RpoN,b3202,rpoE,b2573,+,0,RegulonDB_sigma
RpoN,b3202,relA,b2784,+,0,RegulonDB_sigma
RpoN,b3202,radD,b2184,+,0,RegulonDB_sigma
RpoN,b3202,puuP,b1296,+,0,RegulonDB_sigma
RpoN,b3202,pspG,b4050,+,0,RegulonDB_sigma
RpoN,b3202,pspE,b1308,+,0,RegulonDB_sigma
RpoN,b3202,pspD,b1307,+,0,RegulonDB_sigma
RpoN,b3202,pspC,b1306,+,0,RegulonDB_sigma
RpoN,b3202,pspB,b1305,+,0,RegulonDB_sigma
RpoN,b3202,pspA,b1304,+,0,RegulonDB_sigma
RpoN,b3202,prpE,b0335,+,0,RegulonDB_sigma
RpoN,b3202,prpD,b0334,+,0,RegulonDB_sigma
RpoN,b3202,prpC,b0333,+,0,RegulonDB_sigma
RpoN,b3202,rhaD,b3902,+,0,RegulonDB_sigma
RpoH,b3461,rrsE,b4007,+,0,RegulonDB_sigma
RpoH,b3461,rrsD,b3278,+,0,RegulonDB_sigma
RpoH,b3461,rrsC,b3756,+,0,RegulonDB_sigma
RpoE,b2573,wzc,b2060,+,0,RegulonDB_sigma
RpoE,b2573,wzb,b2061,+,0,RegulonDB_sigma
RpoE,b2573,wza,b2062,+,0,RegulonDB_sigma
RpoE,b2573,waaL,b3622,+,0,RegulonDB_sigma
RpoE,b2573,waaF,b3620,+,0,RegulonDB_sigma
RpoE,b2573,waaC,b3621,+,0,RegulonDB_sigma
RpoE,b2573,uspD,b3923,+,0,RegulonDB_sigma
RpoE,b2573,tufA,b3339,+,0,RegulonDB_sigma
RpoE,b2573,surA,b0053,+,0,RegulonDB_sigma
RpoE,b2573,skp,b0178,+,0,RegulonDB_sigma
RpoE,b2573,sixA,b2340,+,0,RegulonDB_sigma
RpoE,b2573,sgbU,b3582,+,0,RegulonDB_sigma
RpoE,b2573,sgbH,b3581,+,0,RegulonDB_sigma
RpoE,b2573,sgbE,b3583,+,0,RegulonDB_sigma
RpoE,b2573,sbmA,b0377,+,0,RegulonDB_sigma
RpoE,b2573,rzpD,b0556,+,0,RegulonDB_sigma
RpoE,b2573,rybB,b4417,+,0,RegulonDB_sigma
RpoE,b2573,rutR,b1013,+,0,RegulonDB_sigma
RpoE,b2573,rsmA,b0051,+,0,RegulonDB_sigma
RpoE,b2573,rseP,b0176,+,0,RegulonDB_sigma
RpoE,b2573,rseC,b2570,+,0,RegulonDB_sigma
RpoE,b2573,rseB,b2571,+,0,RegulonDB_sigma
RpoE,b2573,rseA,b2572,+,0,RegulonDB_sigma
RpoE,b2573,rrrD,b0555,+,0,RegulonDB_sigma
RpoE,b2573,rpoN,b3202,+,0,RegulonDB_sigma
RpoE,b2573,yaiW,b0378,+,0,RegulonDB_sigma
RpoE,b2573,rpoH,b3461,+,0,RegulonDB_sigma
RpoE,b2573,ybaB,b0471,+,0,RegulonDB_sigma
RpoE,b2573,ydhI,b1643,+,0,RegulonDB_sigma
RpoE,b2573,yoaC,b1810,+,0,RegulonDB_sigma
RpoE,b2573,yiiS,b3922,+,0,RegulonDB_sigma
RpoE,b2573,yieF,b3713,+,0,RegulonDB_sigma
RpoE,b2573,yieE,b3712,+,0,RegulonDB_sigma
RpoE,b2573,yidQ,b3688,+,0,RegulonDB_sigma
RpoE,b2573,yicJ,b3657,+,0,RegulonDB_sigma
RpoE,b2573,yicI,b3656,+,0,RegulonDB_sigma
RpoE,b2573,yiaO,b3579,+,0,RegulonDB_sigma
RpoE,b2573,yiaN,b3578,+,0,RegulonDB_sigma
RpoE,b2573,yiaM,b3577,+,0,RegulonDB_sigma
RpoE,b2573,yiaL,b3576,+,0,RegulonDB_sigma
RpoE,b2573,yiaK,b3575,+,0,RegulonDB_sigma
RpoE,b2573,yhjJ,b3527,+,0,RegulonDB_sigma
RpoE,b2573,ygiM,b3055,+,0,RegulonDB_sigma
RpoE,b2573,yghF,b2970,+,0,RegulonDB_sigma
RpoE,b2573,yggN,b2958,+,0,RegulonDB_sigma
RpoE,b2573,yfgD,b2495,+,0,RegulonDB_sigma
RpoE,b2573,yfeY,b2432,+,0,RegulonDB_sigma
RpoE,b2573,yfeX,b2431,+,0,RegulonDB_sigma
RpoE,b2573,yfeS,b2420,+,0,RegulonDB_sigma
RpoE,b2573,yfeK,b2419,+,0,RegulonDB_sigma
RpoE,b2573,yeaY,b1806,+,0,RegulonDB_sigma
RpoE,b2573,ydiV,b1707,+,0,RegulonDB_sigma
RpoE,b2573,ydhK,b1645,+,0,RegulonDB_sigma
RpoE,b2573,ydhJ,b1644,+,0,RegulonDB_sigma
RpoE,b2573,ybfG,b0691,+,0,RegulonDB_sigma
RpoE,b2573,rpoE,b2573,+,0,RegulonDB_sigma
RpoE,b2573,rpoD,b3067,+,0,RegulonDB_sigma
RpoE,b2573,rnlB,b2631,+,0,RegulonDB_sigma
RpoE,b2573,lptA,b3200,+,0,RegulonDB_sigma
RpoE,b2573,lon,b0439,+,0,RegulonDB_sigma
RpoE,b2573,lhr,b1653,+,0,RegulonDB_sigma
RpoE,b2573,lgoR,b4357,+,0,RegulonDB_sigma
RpoE,b2573,insK,b3558,+,0,RegulonDB_sigma
RpoE,b2573,ibaG,b3190,+,0,RegulonDB_sigma
RpoE,b2573,hpf,b3203,+,0,RegulonDB_sigma
RpoE,b2573,hokE,b4415,+,0,RegulonDB_sigma
RpoE,b2573,hcr,b0872,+,0,RegulonDB_sigma
RpoE,b2573,hcp,b0873,+,0,RegulonDB_sigma
RpoE,b2573,gspB,b3322,+,0,RegulonDB_sigma
RpoE,b2573,gspA,b3323,+,0,RegulonDB_sigma
RpoE,b2573,greA,b3181,+,0,RegulonDB_sigma
RpoE,b2573,fusA,b3340,+,0,RegulonDB_sigma
RpoE,b2573,ftnB,b1902,+,0,RegulonDB_sigma
RpoE,b2573,fkpA,b3347,+,0,RegulonDB_sigma
RpoE,b2573,fadM,b0443,+,0,RegulonDB_sigma
